id,name,number,latitude,longitude
7338653551721521861,Quin (Opp Malachys Bar),336581,52.81549,-8.86245
7338653551721419981,Rafeen (Eastbound),234701,51.83773,-8.36212
7338653551721430871,Rafeen (Westbound),245591,51.8378,-8.36203
7338653551721317211,Raharney (McHugh's),131931,53.52385,-7.09311
7338653551721288961,Raharney (Opp McHughs),103681,53.52398,-7.09285
7338653551721792741,Raheen (Opposite St Nessans Church),607461,52.62926,-8.66155
7338653551721793101,Raheen (St Nessans Church),607821,52.62896,-8.66161
7338653551721522031,Raheen Cross (District Hospital),336751,52.89006,-8.5088
7338653551721519921,Raheen Cross (Opp District Hospital),334641,52.88999,-8.50873
7338653551721793401,Raheen Ind Est (Analog Devices),608121,52.62751,-8.65742
7338653551721793421,Raheen Ind Est (FAS Office),608141,52.6246,-8.65817
7338653551721793411,Raheen Ind Est (Kirby Engineering),608131,52.62376,-8.6557
7338653551721783481,Raheen Ind Est (Limerick Food Centre),598201,52.61876,-8.65292
7338653551721516141,Ramsgrange (Opposite Post Office),330861,52.24518,-6.91891
7338653551721524931,Ramsgrange (Post Office),339651,52.24514,-6.91879
7338653551721326401,Raphoe (Coyles William St),141121,54.8738,-7.60002
7338653551721326381,Raphoe (McGranaghan's William St),141101,54.8738,-7.60021
7338653551721730161,Rappa Cross (Eastbound),544881,54.14776,-9.24826
7338653551721774731,Rappa Cross (Westbound),589451,54.14776,-9.24826
7338653551721743681,Rathangan (Bridge St Cafe),558401,53.22066,-6.99333
7338653551721186791,Rathangan (Bus Parking),1511,53.22225,-6.99106
7338653551721516351,Rathangan (Graveyard),331071,52.23107,-6.61646
7338653551721516291,Rathangan (Grotto),331011,52.23092,-6.61665
7338653551721291021,Rathangan (The Bridge Bar),105741,53.22068,-6.99327
7338653551721186792,"Rathangan, (Bus Parking)",1512,53.22228,-6.99118
7338653551721524551,Rathaspeck (Church),339271,52.30126,-6.49847
7338653551721524511,Rathaspeck (Northbound),339231,52.30145,-6.4982
7338653551721287181,Rathbeggan (Des Kellys),101901,53.47832,-6.50493
7338653551721286591,Rathbeggan (Opp Des Kellys),101311,53.47808,-6.50488
7338653551721737391,Rathbraughan (Abbots),552111,54.28589,-8.46691
7338653551721319231,Rathcoole,133951,53.28102,-6.4789
7338653551721289581,Rathcoole (Slip Rd),104301,53.2827,-6.47211
7338653551721543961,Rathcormac (Church Main St),358681,52.07827,-8.28141
7338653551721744541,Rathcormac (Collins Fuel Station),559261,54.31876,-8.48101
7338653551721422831,Rathcormac (O Sullivans Butchers),237551,52.07522,-8.28382
7338653551721543941,Rathcormac (Opp Church Main St),358661,52.07797,-8.28179
7338653551721744511,Rathcormac (Opp Collins Fuel Station),559231,54.31878,-8.48104
7338653551721422951,Rathcormac (Spar),237671,52.07448,-8.28329
7338653551721316931,Rathdrum (Opp Bridge House),131651,52.93649,-6.22773
7338653551721291751,Rathdrum (Opp Suttons),106471,52.92844,-6.23207
7338653551721291381,Rathdrum (Suttons),106101,52.92848,-6.23218
7338653551721420051,Rathduff (Northbound),234771,52.01658,-8.58879
7338653551721401161,Rathduff (Southbound),215881,52.015,-8.58794
7338653551721322151,Rathfeigh (Rathfeigh School),136871,53.59045,-6.50151
7338653551721318311,Rathfeigh Cross (Opp Rathfeigh School),133031,53.59038,-6.50175
7338653551721517811,Rathkeale (Deel Bridge Lwr Main St),332531,52.52132,-8.94183
7338653551721521501,Rathkeale (Opp Kerry Agribusiness),336221,52.52128,-8.94215
7338653551721743641,Rathlee (Church),558361,54.27724,-9.0231
7338653551721743821,Rathlee (Opposite Church),558541,54.27725,-9.02305
7338653551721317711,Rathmore (Community Centre),132431,52.08425,-9.21792
7338653551721291441,Rathmore (Northbound),106161,53.05229,-6.09234
7338653551721440951,Rathmore (Opp Church),255671,52.07887,-9.24846
7338653551721440941,Rathmore (Post Office),255661,52.08421,-9.2179
7338653551721505541,Rathmore (Wicklow),320261,53.05253,-6.09185
7338653551721319971,Rathmore Church,134691,52.07875,-9.24854
7338653551721317821,Rathmoylan (Opp Village Inn),132541,53.48799,-6.80493
7338653551721288981,Rathmoylon (Village Inn),103701,53.48807,-6.8047
7338653551721311571,Rathmullen Rd (Opp Playground),126291,53.71493,-6.36198
7338653551721287691,Rathnew (Opp Village Store),102411,52.9948,-6.08079
7338653551721291371,Rathnew (St Ernans School),106091,52.99395,-6.07808
7338653551721524081,Rathnure (Conrans Pub),338801,52.50018,-6.76859
7338653551721524011,Rathnure (Opp Conrans Pub),338731,52.50033,-6.76841
7338653551721316501,Rathowen (Garda Station),131221,53.65557,-7.51974
7338653551721289711,Rathowen (Opp Garda Station),104431,53.65565,-7.51984
7338653551721321491,Rathvilly (Opp Post Office),136211,52.88045,-6.69566
7338653551721536421,Rathvilly (Post Office),351141,52.88062,-6.69524
7338653551721290301,Ratoath (Auld Stand),105021,53.50742,-6.46043
7338653551721286511,Ratoath (Ballybin Roundabout),101231,53.50445,-6.45132
7338653551721287261,Ratoath (Fairyhouse Rd Millview),101981,53.50213,-6.46718
7338653551721319941,Ratoath (Fairyhouse Rd Opp Millview),134661,53.50192,-6.46728
7338653551721319541,Ratoath (Glebe Lane),134261,53.50819,-6.46133
7338653551721286471,Ratoath (Opp Ballybin Roundabout),101191,53.50449,-6.45153
7338653551721318901,Ratoath (Opp Steeplechase Green),133621,53.51215,-6.47056
7338653551721286491,Ratoath (Opp Steeplechase),101211,53.50903,-6.47168
7338653551721319911,Ratoath (Skryne Road Northbound),134631,53.5124,-6.46624
7338653551721319931,Ratoath (Skryne Road Southbound),134651,53.51247,-6.46617
7338653551721318891,Ratoath (Steeplechase Green),133611,53.51208,-6.47043
7338653551721286481,Ratoath (Steeplechase),101201,53.5087,-6.46983
7338653551721322261,Ratoath (SuperValu),136981,53.50725,-6.46462
7338653551721318881,Ratoath (Tesco Roundabout),133601,53.50575,-6.46799
7338653551721319551,Ratoath (Woodlands Roundabout),134271,53.50911,-6.47158
7338653551721325151,Ravensdale (Church of Mary),139871,54.04309,-6.33163
7338653551721324991,Ravensdale (Opp Church of Mary),139711,54.04307,-6.33174
7338653551721325091,Ravensdale North (Old Post Office),139811,54.05542,-6.33783
7338653551721294031,Ravensdale North (Opp Old Post Office),108751,54.05522,-6.3376
7338653551721325101,Ravensdale South (Crillys Shop),139821,54.04986,-6.34436
7338653551721325111,Ravensdale South (Opp Crillys Shop),139831,54.04988,-6.34414
7338653551721322201,Realtoige (Northbound),136921,53.64231,-6.57583
7338653551721322961,Realtoige (Southbound),137681,53.64226,-6.5758
7338653551721520261,Rearcross (Church),334981,52.6866,-8.23798
7338653551721520371,Rearcross (Opposite Church),335091,52.68644,-8.238
7338653551721401051,Rearour (Eastbound),215771,51.81954,-8.54403
7338653551721385351,Rearour (Westbound),200071,51.81951,-8.544
7338653551721718411,Recess (Joyces),533131,53.46706,-9.73933
7338653551721739821,Recess (Opp Joyces),554541,53.46706,-9.73935
7338653551721739341,Recess Cross (Eastbound),554061,53.56419,-9.83232
7338653551721719811,Recess Cross (Westbound),534531,53.56436,-9.83118
7338653551721319771,Red Cow LUAS,134491,53.31638,-6.37258
7338653551721440421,Red Forge Road (Sunbeam),255141,51.91899,-8.47269
7338653551721521451,Reen's Pike (N21 northbound stop),336171,52.50748,-8.99013
7338653551721535531,Reen's Pike (N21 southbound stop),350251,52.50744,-8.98998
7338653551721641111,Regional Sports Centre (Bus Stop),455831,53.42909,-7.92315
7338653551721763031,Rehab (Raheen),577751,52.63067,-8.63961
7338653551721706051,Rehins Cross (Northbound),520771,54.08996,-9.16659
7338653551721739831,Rehins Cross (Southbound),554551,54.08977,-9.16636
7338653551721316231,Relabeg (Opp Public House),130951,53.8687,-6.96266
7338653551721316451,Relabeg (Public House),131171,53.86863,-6.9628
7338653551721420091,Renanirree,234811,51.90003,-9.16633
7338653551721708191,Renmore Rd (Army Barracks),522911,53.27361,-9.02876
7338653551721707991,Renmore Rd (Bon Secours Hosp),522711,53.27835,-9.02182
7338653551721708231,Renmore Rd (Duggans Shop),522951,53.27864,-9.02151
7338653551721708011,Renmore Rd (Dun Na Mara),522731,53.27541,-9.02616
7338653551721708221,Renmore Rd (Molloys Centra),522941,53.27692,-9.02381
7338653551721708021,Renmore Rd (Opp Army Barracks),522741,53.27361,-9.02851
7338653551721708201,Renmore Rd (Opp Dun Na Mara),522921,53.27557,-9.02607
7338653551721708001,Renmore Rd (Opp Molloys Centra),522721,53.27683,-9.02381
7338653551721640931,Retreat Road (Bower School),455651,53.42293,-7.92175
7338653551721640811,Retreat Road (Opp Bower School),455531,53.42307,-7.92216
7338653551721640821,Retreat Road (Retreat Park),455541,53.42212,-7.91748
7338653551721640921,Retreat Road (Retreat Ridge),455641,53.42208,-7.91773
7338653551721290161,Rhode (Church),104881,53.34928,-7.19979
7338653551721290171,Rhode (Eastbound),104891,53.35029,-7.19668
7338653551721288151,Rhode (Opp Church),102871,53.34924,-7.19987
7338653551721317101,Rhode (Westbound),131821,53.35033,-7.19627
7338653551721538341,Ribh Road (Opp Ard na Gri),353061,52.17066,-7.15252
7338653551721538391,Ribh Road (Opp Clairin Wood),353111,52.1654,-7.1643
7338653551721295321,Rices Bridge (Kilcurly Jct Eastbound),110041,53.99182,-6.46733
7338653551721292721,Rices Bridge (Kilcurly Jct Westbound),107441,53.99166,-6.46639
7338653551721318711,Richardstown Cross (Westbound),133431,53.30646,-6.66232
7338653551721289661,Richardstown Cross Eastbound,104381,53.30635,-6.66258
7338653551721531101,Rineen School,345821,52.89075,-9.38889
7338653551721520641,Rineen School (Opp school),335361,52.89068,-9.38882
7338653551721187511,Ringaskiddy (Bus Parking),2231,51.83035,-8.31884
7338653551721187512,Ringaskiddy (Bus Parking),2232,51.83032,-8.31884
7338653551721430791,Ringaskiddy (Ferryboat Inn),245511,51.83025,-8.31944
7338653551721400121,Ringaskiddy (Ferryport),214841,51.83293,-8.31917
7338653551721430751,Ringaskiddy (Loughbeg DePuy Synthes),245471,51.82556,-8.3042
7338653551721400111,Ringaskiddy (Main St Ferryport Entrance),214831,51.83019,-8.3168
7338653551721430801,Ringaskiddy (Opp Deep Water Berth),245521,51.83043,-8.32488
7338653551721430831,Ringaskiddy (Opp Pfizer),245551,51.83327,-8.34087
7338653551721415721,Ringaskiddy (Pfizer),230441,51.83359,-8.34092
7338653551721430761,Ringaskiddy (Village Centre Eastbound),245481,51.83038,-8.32232
7338653551721432131,Ringhmahon Road (Soccer Pitch),246851,51.89163,-8.39499
7338653551721320891,Ringlestown House (Northbound),135611,53.56929,-6.64631
7338653551721322781,Ringlestown House (Southbound),137501,53.56941,-6.64626
7338653551721421961,Ringmahon Road (Convent Rd Jctn),236681,51.89394,-8.40746
7338653551721421951,Ringmahon Road (Dunlocha Cottages),236671,51.89447,-8.40498
7338653551721431631,Ringmahon Road (GAA Pitch),246351,51.89393,-8.39641
7338653551721399141,Ringmahon Road (Holy Cross School),213861,51.89494,-8.40082
7338653551721431561,Ringmahon Road (Meadow Grove Est),246281,51.89377,-8.40771
7338653551721432011,Ringmahon Road (Opp Cemetery),246731,51.88945,-8.39446
7338653551721422481,Ringmahon Road (Opp GAA Pitch),237201,51.89372,-8.39651
7338653551721431571,Ringmahon Road (Opp Garda Stn),246291,51.89463,-8.40395
7338653551721432201,Ringmahon Road (Opp Holy Cross),246921,51.89503,-8.40104
7338653551721422471,Ringmahon Road (Opp Soccer Pitch),237191,51.89178,-8.39518
7338653551721432141,Ringmahon Road (Riverbank),246861,51.88853,-8.39414
7338653551721524091,Ringsheen (Southbound),338811,52.25805,-6.48344
7338653551721420141,Riverstick (Opposite Church),234861,51.77358,-8.49603
7338653551721421681,Riverstick (Public House),236401,51.77303,-8.49615
7338653551721538331,Riverstown (Bus Stop),353051,52.16615,-7.13874
7338653551721744531,Riverstown (Corner House Pub),559251,54.12986,-8.39563
7338653551721538321,Riverstown (Daybreak Shop),353041,52.16749,-7.1413
7338653551721741201,Riverstown (Opp Corner House),555921,54.12986,-8.39582
7338653551721423071,Riverstown (Opp Vetrinary Hospital),237791,51.92825,-8.39527
7338653551721516741,Riverstown (Ribh Road Junction),331461,52.16951,-7.14295
7338653551721538431,Riverstown (Roundabout),353151,52.16983,-7.14255
7338653551721401181,Riverstown (Vetrinary Hospital),215901,51.92826,-8.39573
7338653551721324711,Riverstown Louth (Martins),139431,53.9943,-6.21927
7338653551721324921,Riverstown Louth (Opp Martins),139641,53.99419,-6.21896
7338653551721428401,Riverview Est Rd (Clashduv Junction),243121,51.88229,-8.49635
7338653551721428411,Riverview Est Rd (Near Footbridge),243131,51.88055,-8.49843
7338653551721288051,Robertstown (Opp Post Office),102771,53.26948,-6.8153
7338653551721337691,Robertstown (Post Office),152411,53.2694,-6.8153
7338653551721792601,Roches Street (Mortells Restaurant),607321,52.66214,-8.62759
7338653551721431011,Rochestown (Opp Esso Garage),245731,51.87681,-8.3955
7338653551721420171,Rochestown (Opp Rochestown Inn),234891,51.8771,-8.39175
7338653551721430991,Rochestown (Opp St Gerard Tce),245711,51.87711,-8.38798
7338653551721431001,Rochestown (Rochestown Inn),245721,51.87698,-8.39179
7338653551721430651,Rochestown (St Gerards Terrace),245371,51.87715,-8.38773
7338653551721420201,Rochestown College,234921,51.86869,-8.37684
7338653551721515771,Rochestown Cross (Eastbound),330491,52.28224,-6.75384
7338653551721515751,Rochestown Cross (Westbound),330471,52.28224,-6.75384
7338653551721430711,Rochestown Rd (Carrigmahon Hill Jct),245431,51.86154,-8.3331
7338653551721431031,Rochestown Rd (Clarkes Hill Jctn),245751,51.87554,-8.40875
7338653551721431021,Rochestown Rd (Coach Hill House),245741,51.87645,-8.40065
7338653551721430641,Rochestown Rd (Esso Garage),245361,51.87683,-8.39576
7338653551721430631,Rochestown Rd (Hair Clinic),245351,51.87612,-8.40479
7338653551721430661,Rochestown Rd (Harbour Hghts Eurospar),245381,51.87586,-8.34943
7338653551721419471,Rochestown Rd (Hop Island),234191,51.87754,-8.375
7338653551721418931,Rochestown Rd (Newenham Drive),233651,51.87697,-8.42108
7338653551721416951,Rochestown Rd (Opp Coach Hill Hse),231671,51.87668,-8.39962
7338653551721430981,Rochestown Rd (Opp Hop Island),245701,51.8775,-8.37555
7338653551721398911,Rochestown Rd (Opp Maryborough Estate),213631,51.87792,-8.42703
7338653551721427361,Rochestown Rd (Opp Rochestown Rise),242081,51.87525,-8.41365
7338653551721430671,Rochestown Rd (Passage School),245391,51.87508,-8.34403
7338653551721417461,Rochestown Rd (Riverside),232181,51.87562,-8.40851
7338653551721431061,Rochestown Rd (Woodley & Foxgrove),245781,51.87656,-8.43077
7338653551721431331,Rochestown Road (Newlyn Vale),246051,51.87553,-8.41444
7338653551721427351,Rochestown Road (Opposite Woodley),242071,51.87641,-8.43121
7338653551721398921,Rochestown Road (Wandesford),213641,51.87737,-8.42294
7338653551721337491,Rochfortbridge (Maxol Station),152211,53.41298,-7.3029
7338653551721335911,Rochfortbridge (Opp Maxol Station),150631,53.41289,-7.30287
7338653551721296931,Rockcorry (Maple Bar),111651,54.11723,-7.01526
7338653551721293301,Rockcorry (Opp Maple Bar),108021,54.11722,-7.01518
7338653551721430961,Rockenham (Opp School),245681,51.87506,-8.34404
7338653551721430971,Rockenham (Pembroke Wood),245691,51.87482,-8.34632
7338653551721420191,Rockenham (Westbound),234911,51.87486,-8.346
7338653551721741711,Rockfield (Church),556431,54.16696,-8.62044
7338653551721741751,Rockfield (Mountain Inn),556471,54.16687,-8.6206
7338653551721324671,Rockmarshal (Fitzpatricks),139391,54.00823,-6.29296
7338653551721422271,Roman Street,236991,51.90433,-8.47559
7338653551721741241,Rooskey (Opposite Reynolds),555961,53.83258,-7.91795
7338653551721741611,Rooskey (Reynolds),556331,53.83257,-7.91799
7338653551721336221,Roscommon (Opp Hospital Keenans Shop),150941,53.62547,-8.17552
7338653551721740951,Roscommon Hospital,555611,53.62564,-8.17648
7338653551721741031,Roscommon Mart Rd (Opp Dunnes),555751,53.63211,-8.18802
7338653551721640571,Roscrea (Christy Maher's Pub),455291,52.95505,-7.7972
7338653551721340811,Roscrea (Damer Court Hotel),155531,52.95505,-7.7972
7338653551721719881,Ross (Opp Ross Stores),534601,53.91984,-9.24355
7338653551721736011,Ross (Ross Stores),550731,53.91972,-9.24387
7338653551721318451,Ross Cross Meath (Northbound),133171,53.56761,-6.58001
7338653551721287141,Ross Cross Meath (Southbound),101861,53.567,-6.57962
7338653551721285641,Ross Na Ri (Moore Hall Lodge),100361,53.6986,-6.30931
7338653551721427101,Rossa Ave (CETB Cork Training Centre),241821,51.88653,-8.53167
7338653551721427111,Rossa Avenue (Allendale Avenue Jctn),241831,51.88025,-8.5301
7338653551721742301,Rossan (Church),557021,53.91024,-7.71509
7338653551721742351,Rossan (Opp Church),557071,53.91023,-7.71492
7338653551721718331,Rossaveal (Cross Easttbound),533051,53.27757,-9.53098
7338653551721719941,Rossaveal (Cross Westbound),534661,53.27722,-9.53115
7338653551721718321,Rossaveal (Ferry Crossroad),533041,53.26814,-9.55438
7338653551721718291,Rossaveal (Opp Ferry Crossroad),533011,53.26791,-9.55436
7338653551721716411,Rosscahill (Eastbound),531131,53.39564,-9.25518
7338653551721719931,Rosscahill (Westbound),534651,53.39595,-9.25589
7338653551721400711,Rosscarbery (The Square Eastbound),215431,51.57756,-9.03284
7338653551721420211,Rosscarbery (The Square Westbound),234931,51.57746,-9.03282
7338653551721774231,Rosserk (Northbound),588951,54.17258,-9.16439
7338653551721730091,Rosserk (Southbound),544811,54.17253,-9.16431
7338653551721740181,Rosses Point (Opp Parish Church),554901,54.30598,-8.54845
7338653551721740811,Rosses Point (Opp RC Church),555531,54.30829,-8.55396
7338653551721744591,Rosses Point (Opp Yeats Country Hotel),559311,54.30606,-8.56567
7338653551721737491,Rosses Point (Parish Church),552211,54.30596,-8.54786
7338653551721740761,Rosses Point (RC Church),555481,54.30819,-8.55391
7338653551721744611,Rosses Point (Yeats Country Hotel),559331,54.3061,-8.56562
7338653551721737401,Rosses Point Road (Hollymount),552121,54.28136,-8.47529
7338653551721719961,Rosshill Cross (Coast Rd),534681,53.27202,-8.97514
7338653551721736401,Rosshill Cross (Westbound),551121,53.27197,-8.975
7338653551721743631,Rossinver (St Aidans NS),558351,54.38192,-8.10971
7338653551721188782,Rosslare Depot,3502,52.27178,-6.39004
7338653551721188781,Rosslare Depot,3501,52.27178,-6.39004
7338653551721540781,Rosslare Europort,355501,52.25196,-6.33497
7338653551721484181,Rosslare Harbour (N25 SuperValu),298901,52.24937,-6.34398
7338653551721739201,Rosslare Harbour (St Patricks Church),553921,52.2496,-6.34397
7338653551721524911,Rosslare Strand (Pharmacy),339631,52.27291,-6.38703
7338653551721540541,Rosslare Strand (Tides Gastro Pub),355261,52.27282,-6.38632
7338653551721420231,Rostellan (Opp Waterfront),234951,51.84421,-8.19204
7338653551721422721,Rostellan (Waterfront),237441,51.84471,-8.1907
7338653551721718451,Roundfield (Eastbound),533171,53.36321,-8.72607
7338653551721717501,Roundfield (Westbound),532221,53.36322,-8.72605
7338653551721705791,Roundfort (Delia Murphys),520511,53.6382,-9.10379
7338653551721823441,Roundfort (Opp Delia Murphys),638161,53.63824,-9.10378
7338653551721715751,Roundstone (House Hotel),530471,53.39595,-9.91902
7338653551721719991,Roundstone (Shamrock Bar),534711,53.39573,-9.9189
7338653551721794921,Rourkes Cross (N20 Northbound),609641,52.4269,-8.69082
7338653551721543091,Rourkes Cross (N20 Southbound),357811,52.42674,-8.69074
7338653551721794961,Rourkes Cross (Petrol Station R518),609681,52.4275,-8.6909
7338653551721311551,Rowan Heights,126271,53.71175,-6.37558
7338653551721518341,Roxboro Rd (Garda Station),333061,52.65134,-8.61553
7338653551721792581,Roxboro Rd (Hamilton House),607301,52.65737,-8.61824
7338653551721792421,Roxboro Rd (No 13),607141,52.65318,-8.61638
7338653551721794581,Roxboro Rd (Opp Roxboro Garda Station),609301,52.651,-8.61572
7338653551721792411,Roxboro Rd (St Annes Day Hosp),607131,52.65739,-8.61822
7338653551721792571,Roxboro Rd (Tierneys Shop),607291,52.65357,-8.61673
7338653551721524711,Royal Oak (Slip Road),339431,52.70425,-6.98418
7338653551721523222,Ryans Cross (Northbound),337941,52.8492,-8.70554
7338653551721518611,Ryans Cross (Southbound),333331,52.84931,-8.70534
7338653551721286601,Ryans Town (Bush Lane),101321,53.48343,-6.51516
7338653551721287171,Ryans Town (Opp Bush Lane),101891,53.48345,-6.51443
7338653551721187522,Rylane (Bus Parking),2242,51.98346,-8.84032
7338653551721187521,Rylane (Bus Parking),2241,51.98346,-8.84032
7338653551721420271,Rylane (Post Office & Service Station),234991,51.98371,-8.84023
7338653551721420261,Rylane Lower (Thatch House),234981,51.97854,-8.83482
7338653551721321611,Saggart Cross (City West Eastbound),136331,53.29586,-6.427
7338653551721337181,Saggart Cross (City West Southbound),151901,53.29317,-6.42995
7338653551721290951,Saggart Cross (Eastbound),105671,53.29145,-6.44073
7338653551721290401,Saggart Cross (Southbound),105121,53.29153,-6.43906
7338653551721422651,Saleen (Opp Playschool),237371,51.86778,-8.16099
7338653551721422751,Saleen (Playschool),237471,51.8683,-8.16106
7338653551721422761,Saleen (Upper Northbound),237481,51.87203,-8.15953
7338653551721422641,Saleen (Upper Southbound),237361,51.87155,-8.15935
7338653551721422741,Saleen (Village Centre Northbound),237461,51.8641,-8.16204
7338653551721419161,Saleen (Village Ctr Southbound),233881,51.86352,-8.16169
7338653551721522281,Salesians College (Limerick),337001,52.66547,-8.6367
7338653551721320871,Sallins (Banburys),135591,53.25005,-6.66521
7338653551721320881,Sallins (Eastbound),135601,53.24631,-6.66563
7338653551721419091,Sallybrook (Brook Inn),233811,51.93764,-8.39928
7338653551721423041,Sallybrook (Glanmire GAA Club),237761,51.93527,-8.39866
7338653551721419151,Sallybrook (Opp Brook Inn),233871,51.93872,-8.39801
7338653551721419171,Sallybrook (Opp GAA Club),233891,51.93533,-8.39912
7338653551721419111,Sallybrook (St Josephs Church),233831,51.93307,-8.39886
7338653551721739351,Salruck Cross (Hostel),554071,53.59458,-9.76812
7338653551721720011,Salruck Cross (Opp Hostel),534731,53.59441,-9.76827
7338653551721707531,Salthill Rd Lwr (Devon Park),522251,53.26531,-9.07228
7338653551721707541,Salthill Rd Lwr (Feeneys Shop),522261,53.26709,-9.06866
7338653551721707341,Salthill Rd Lwr (Lios Ealtan),522061,53.26821,-9.06609
7338653551721707361,Salthill Rd Lwr (Opp Devon Park),522081,53.26495,-9.07225
7338653551721707511,Salthill Rd Lwr (Opp Kelleghers Gar),522231,53.26381,-9.07248
7338653551721707551,Salthill Rd Lwr (Opp Lios Ealtan),522271,53.2683,-9.06611
7338653551721707371,Salthill Rd Lwr (Opp Warwick Hotel),522091,53.26258,-9.07279
7338653551721707351,Salthill Rd Lwr (St Josephs),522071,53.26683,-9.06916
7338653551721285431,Santry (Omni Shopping Centre),100151,53.39202,-6.24622
7338653551721286111,Santry (Opp Omni),100831,53.39228,-6.24603
7338653551721794261,Sarsfield Gdns (Business Centre),608981,52.68313,-8.64439
7338653551721794251,Sarsfield Gdns Lr (At Whitecross Gdns),608971,52.68376,-8.64704
7338653551721428591,Sarsfield Rd (Penneys Wilton),243311,51.88052,-8.50652
7338653551721428651,Sarsfield Road ( Funeral Home),243371,51.86984,-8.50458
7338653551721428571,Sarsfield Road (Eagle Valley),243291,51.87066,-8.50506
7338653551721428581,Sarsfield Road (Harley Court),243301,51.87329,-8.50529
7338653551721428641,Sarsfield Road (Opp Harleycourt),243361,51.87423,-8.50521
7338653551721428631,Sarsfield Road (Opp Penneys Wilton),243351,51.88055,-8.50625
7338653551721793111,Sarsfield St (Debenhams),607831,52.66408,-8.62723
7338653551721423021,Sarsfields Court (Opp Hospital),237741,51.95301,-8.39884
7338653551721419181,Sarsfields Court (St Stephens Hospital),233901,51.95282,-8.39907
7338653551721426611,Scairt Hill (James Connolly Place),241331,51.86481,-8.43957
7338653551721523251,Scariff (OMearas Pharmacy),337971,52.91087,-8.53209
7338653551721522791,Scariff (Post Office Market Square),337511,52.91094,-8.53132
7338653551721191692,Scariff Depot,6412,52.90866,-8.53307
7338653551721191691,Scariff Depot,6411,52.90866,-8.53307
7338653551721311521,Scarlet Street (Old Fire Station),126241,53.7201,-6.34117
7338653551721516951,Scart Cross (Northbound),331671,52.14309,-9.5539
7338653551721516681,Scart Cross (Southbound),331401,52.14276,-9.55384
7338653551721419191,Scartbarry (Northbound),233911,52.04473,-8.31866
7338653551721422971,Scartbarry (Southbound),237691,52.04401,-8.31896
7338653551721795021,Schoolhouse Rd (Kylemore),609741,52.65494,-8.56114
7338653551721795011,Schoolhouse Road (Monaleen GAA),609731,52.65691,-8.5539
7338653551721415541,Schull (Opp Bunratty Inn),230261,51.52698,-9.54754
7338653551721400851,Schull (Opp Seaview Terrace),215571,51.5283,-9.54244
7338653551721400861,Schull (Seaview Terrace),215581,51.52835,-9.5424
7338653551721400871,Schull (The Old Bank House),215591,51.52698,-9.54757
7338653551721716561,Screebe (Crossroads),531281,53.38518,-9.55313
7338653551721720021,Screebe (Screebe Lodge),534741,53.38432,-9.55558
7338653551721317831,Scurloughstown (Jack Quinns),132551,53.5488,-6.74421
7338653551721288361,Scurloughstown (Opp Jack Quinns),103081,53.54888,-6.74409
7338653551721740101,Sea Road (Carbury Cove),554821,54.27951,-8.50269
7338653551721740081,Sea Road (Opp Carbury Cove),554801,54.27953,-8.50266
7338653551721740031,Sea Road (Seaview Park),554751,54.27408,-8.50407
7338653551721740091,Sea Road (Sraid Na Mara),554811,54.27378,-8.50378
7338653551721711221,Seamus Quirke Rd (Arch Motors),525941,53.27838,-9.07003
7338653551721711011,Seamus Quirke Rd (Circular Rd Junc),525731,53.2743,-9.07977
7338653551721711031,Seamus Quirke Rd (Corrib Park),525751,53.27777,-9.07196
7338653551721711241,Seamus Quirke Rd (ESB Sub Station),525961,53.27443,-9.07929
7338653551721710811,Seamus Quirke Rd (Op Rahoon Rd Jctn),525531,53.27443,-9.07929
7338653551721711211,Seamus Quirke Rd (Opp Snipe Lawn),525931,53.28009,-9.06481
7338653551721711001,Seamus Quirke Rd (Rahoon Rd Junc),525721,53.27342,-9.08427
7338653551721711041,Seamus Quirke Rd (Snipe Lawn),525761,53.28011,-9.06512
7338653551721711231,Seamus Quirke Rd (Westside Retail Pk),525951,53.2756,-9.07528
7338653551721711021,Seamus Quirke Rd (Westside Shopp Cent),525741,53.27577,-9.0752
7338653551721294451,Seatown Place (The Windmill),109171,54.00558,-6.38918
7338653551721715771,Second Cashel Cross (Eastbound),530491,53.417,-9.77819
7338653551721720051,Second Cashel Cross (Westbound),534771,53.41752,-9.77817
7338653551721740131,Second Sea Road (Aylesbury Park),554851,54.27497,-8.51476
7338653551721740071,Second Sea Road (Woodville Court),554791,54.27389,-8.5146
7338653551721523721,Setrights Cross (Opp Tavern),338441,52.69352,-8.75789
7338653551721523101,Setrights Cross (Setrights Tavern),337821,52.69327,-8.75655
7338653551721793601,Sexton St (Opp McGraths Servicing & Tyre,608321,52.66056,-8.6227
7338653551721792721,Sexton St Nth (De Valera Pk),607441,52.67225,-8.63656
7338653551721422591,Shanagarry Cross (Opp Service Station),237311,51.85227,-8.03777
7338653551721415551,Shanagarry Cross (Service Station),230271,51.85227,-8.03777
7338653551721517451,Shanagolden (The Old Stand),332171,52.5743,-9.10069
7338653551722184783,Shanakiel Road (Opp Reservoir),246411,51.89844,-8.50551
7338653551721399301,Shanakiel Road (Reservoir),214021,51.89843,-8.50595
7338653551721430861,Shanbally (Church),245581,51.83208,-8.35431
7338653551721399231,Shanbally (Grotto Eastbound),213951,51.82822,-8.35049
7338653551721419221,Shanbally (Opp Church),233941,51.83209,-8.35477
